sep=,
Time:UnityTime, Time:FrameNum, E:Automatic__LeftPupil:Diameter, E:Automatic__RightPupil:Diameter, E:Automatic__LeftPupilNormPos:Point2D:X, E:Automatic__LeftPupilNormPos:Point2D:Y, E:Automatic__RightPupilNormPos:Point2D:X, E:Automatic__RightPupilNormPos:Point2D:Y, E:Automatic_LeftPupil:EyeOpeness, E:Automatic_RightPupil:EyeOpeness, GV:VRGV:Origin:Left:Point3D:X, GV:VRGV:Origin:Left:Point3D:Y, GV:VRGV:Origin:Left:Point3D:Z, GV:VRGV:Origin:Right:Point3D:X, GV:VRGV:Origin:Right:Point3D:Y, GV:VRGV:Origin:Right:Point3D:Z, GV:VRGV:NormDirection:Left:Point3D:X, GV:VRGV:NormDirection:Left:Point3D:Y, GV:VRGV:NormDirection:Left:Point3D:Z, GV:VRGV:NormDirection:Right:Point3D:X, GV:VRGV:NormDirection:Right:Point3D:Y, GV:VRGV:NormDirection:Right:Point3D:Z, GV:VRGV:FixPoint:Point3D:X, GV:VRGV:FixPoint:Point3D:Y, GV:VRGV:FixPoint:Point3D:Z, M:TargetPos:Point3D:X, M:TargetPos:Point3D:Y, M:TargetPos:Point3D:Z, O:HeadObj:Center:Point3D:X, O:HeadObj:Center:Point3D:Y, O:HeadObj:Center:Point3D:Z, O:HeadObj:Vertex1:Point3D:X, O:HeadObj:Vertex1:Point3D:Y, O:HeadObj:Vertex1:Point3D:Z, O:HeadObj:Vertex2:Point3D:X, O:HeadObj:Vertex2:Point3D:Y, O:HeadObj:Vertex2:Point3D:Z, O:HeadObj:Vertex3:Point3D:X, O:HeadObj:Vertex3:Point3D:Y, O:HeadObj:Vertex3:Point3D:Z, O:HeadObj:Vertex4:Point3D:X, O:HeadObj:Vertex4:Point3D:Y, O:HeadObj:Vertex4:Point3D:Z, O:HeadObj:Vertex5:Point3D:X, O:HeadObj:Vertex5:Point3D:Y, O:HeadObj:Vertex5:Point3D:Z, O:HeadObj:Vertex6:Point3D:X, O:HeadObj:Vertex6:Point3D:Y, O:HeadObj:Vertex6:Point3D:Z, O:HeadObj:Vertex7:Point3D:X, O:HeadObj:Vertex7:Point3D:Y, O:HeadObj:Vertex7:Point3D:Z, O:HeadObj:Vertex8:Point3D:X, O:HeadObj:Vertex8:Point3D:Y, O:HeadObj:Vertex8:Point3D:Z
6.920722, 717, 0.004457565, 0.004457565, 0.4748876, 0.6385112, 0.4925335, 0.632612, 1, 1, 0.03325055, -0.000266861, -0.03694391, -0.03079347, 0.0007954712, -0.0407944, -0.06938171, 0.1263275, 0.9895477, 0.05250549, 0.06047058, 0.9967804, 0, 0, 0, -2.473037, 7.734565, -10.35624, -3.04642, 13.23609, -13.57059, -5.227767, 13.91267, -15.72797, -1.673187, 13.91683, -16.298, -4.941188, 10.78772, -13.96373, -1.386607, 10.79187, -14.53376, -4.734991, 15.70003, -12.64211, -1.18041, 15.70419, -13.21214, -4.448411, 12.57508, -10.87787, -0.8938306, 12.57923, -11.4479
6.9535, 718, 0.004271805, 0.004271805, 0.4741739, 0.6382272, 0.492165, 0.6322496, 1, 1, 0.0332209, -9.933472E-05, -0.0372339, -0.03080496, 0.0007992248, -0.04076602, -0.05854797, 0.1052094, 0.9927216, 0.05665588, 0.05996704, 0.996582, 0, 0, 0, -2.473331, 7.7351, -10.35619, -3.032053, 13.21866, -13.54477, -5.189387, 13.91753, -15.73007, -1.629305, 13.90987, -16.26462, -4.932242, 10.78618, -13.97264, -1.372159, 10.77852, -14.5072, -4.72068, 15.69365, -12.63399, -1.160598, 15.68599, -13.16854, -4.463535, 12.5623, -10.87656, -0.9034521, 12.55464, -11.41112
6.986905, 719, 0.004367203, 0.004367203, 0.4784222, 0.6364491, 0.4951001, 0.6374529, 1, 1, 0.03314465, -0.0001908722, -0.03701625, -0.03090366, 0.0006855469, -0.04064029, -0.06721497, 0.1251373, 0.9898529, 0.06069946, 0.04747009, 0.9970245, 0, 0, 0, -2.472811, 7.732428, -10.35342, -3.020968, 13.19534, -13.53135, -5.159797, 13.93516, -15.70795, -1.598144, 13.89139, -16.23016, -4.943111, 10.79176, -13.96666, -1.381458, 10.74799, -14.48887, -4.682647, 15.68933, -12.60066, -1.120993, 15.64556, -13.12288, -4.465961, 12.54593, -10.85938, -0.9043078, 12.50216, -11.38159
7.0201, 720, 0.004397446, 0.004397446, 0.4799507, 0.6351242, 0.4979962, 0.6331451, 1, 1, 0.03311673, -0.0001598358, -0.03703885, -0.03092566, 0.0008546753, -0.04081502, -0.07077026, 0.1283417, 0.9891968, 0.04870605, 0.04597473, 0.9977417, 0, 0, 0, -2.473339, 7.733746, -10.35356, -3.00293, 13.17747, -13.51152, -5.143991, 13.93862, -15.69013, -1.58298, 13.87009, -16.21406, -4.950742, 10.78523, -13.9642, -1.389731, 10.7167, -14.48813, -4.652205, 15.67398, -12.57457, -1.091195, 15.60545, -13.0985, -4.458957, 12.52059, -10.84865, -0.8979455, 12.45206, -11.37257
7.056295, 721, 0.004390457, 0.004390457, 0.4802113, 0.6368382, 0.4961631, 0.633109, 1, 1, 0.03312923, -0.0001638489, -0.03705321, -0.03091492, 0.0008504791, -0.04083633, -0.07530212, 0.1192169, 0.9900055, 0.05697632, 0.04829407, 0.9971924, 0, 0, 0, -2.472031, 7.7344, -10.35839, -2.98952, 13.16333, -13.49428, -5.122929, 13.93474, -15.66841, -1.562201, 13.85347, -16.19244, -4.942215, 10.77615, -13.95065, -1.381487, 10.69489, -14.47468, -4.624373, 15.66006, -12.54836, -1.063645, 15.57879, -13.07239, -4.443659, 12.50148, -10.8306, -0.8829306, 12.42021, -11.35464
7.088629, 722, 0.004332794, 0.004332794, 0.4822882, 0.634295, 0.5016208, 0.6455683, 1, 1, 0.03310407, -0.0001234283, -0.03708604, -0.03095157, 0.0007783203, -0.04057227, -0.0824585, 0.1274109, 0.9884033, 0.0302887, -0.02186584, 0.9992981, 0, 0, 0, -2.471874, 7.733808, -10.35849, -2.984572, 13.14849, -13.47808, -5.107594, 13.92752, -15.65062, -1.546389, 13.84809, -16.17168, -4.928305, 10.76338, -13.94297, -1.367099, 10.68395, -14.46403, -4.61194, 15.64271, -12.52453, -1.050735, 15.56329, -13.04559, -4.432652, 12.47857, -10.81688, -0.8714458, 12.39915, -11.33795
7.120429, 723, 0.004224915, 0.004224915, 0.4833715, 0.636308, 0.5003554, 0.6372139, 1, 1, 0.03309524, -0.0001264343, -0.03712587, -0.03096066, 0.0007739411, -0.04057196, -0.08673096, 0.1162567, 0.9894104, 0.0405426, 0.02565002, 0.9988403, 0, 0, 0, -2.471123, 7.73184, -10.35839, -2.973565, 13.14061, -13.4668, -5.095653, 13.91665, -15.63985, -1.532717, 13.83912, -16.14925, -4.921284, 10.74902, -13.93817, -1.358348, 10.6715, -14.44756, -4.610795, 15.62548, -12.50859, -1.04786, 15.54796, -13.01799, -4.436426, 12.45785, -10.80691, -0.8734906, 12.38033, -11.3163
7.153242, 724, 0.004187271, 0.004187271, 0.482181, 0.6335621, 0.4998953, 0.6351205, 1, 1, 0.03312929, -9.118652E-05, -0.03715099, -0.03094655, 0.000799881, -0.04064534, -0.08699036, 0.1267242, 0.9881134, 0.04136658, 0.03646851, 0.9984741, 0, 0, 0, -2.472055, 7.733031, -10.35632, -2.969742, 13.13087, -13.45291, -5.085585, 13.91815, -15.6243, -1.523348, 13.83549, -16.13775, -4.915119, 10.74584, -13.93096, -1.352883, 10.66318, -14.44442, -4.594246, 15.61804, -12.48918, -1.03201, 15.53538, -13.00264, -4.423781, 12.44573, -10.79584, -0.8615447, 12.36307, -11.3093
7.186958, 725, 0.004276901, 0.004276901, 0.4814972, 0.6303702, 0.4998953, 0.6340166, 1, 1, 0.03308638, -3.063965E-05, -0.0371375, -0.0309418, 0.0008174133, -0.04061336, -0.07341003, 0.133316, 0.9883423, 0.04026794, 0.03710938, 0.9984894, 0, 0, 0, -2.473372, 7.732822, -10.35387, -2.964305, 13.12818, -13.44436, -5.077241, 13.92041, -15.61047, -1.51446, 13.83271, -16.11929, -4.915288, 10.7416, -13.92853, -1.352506, 10.65389, -14.43735, -4.586977, 15.60785, -12.46847, -1.024195, 15.52015, -12.97728, -4.425023, 12.42904, -10.78653, -0.8622417, 12.34133, -11.29534
7.22269, 726, 0.004388367, 0.004388367, 0.4845456, 0.630906, 0.4999715, 0.6334709, 1, 1, 0.03307511, -5.680847E-05, -0.03713942, -0.03094208, 0.0008307648, -0.04070116, -0.09075928, 0.1380005, 0.9862518, 0.0402832, 0.04255676, 0.9982758, 0, 0, 0, -2.47375, 7.733462, -10.35709, -2.956015, 13.12398, -13.43111, -5.06601, 13.91538, -15.60842, -1.502234, 13.82183, -16.10917, -4.911927, 10.74033, -13.91865, -1.348151, 10.64678, -14.41939, -4.580459, 15.60958, -12.46932, -1.016683, 15.51603, -12.97007, -4.426376, 12.43453, -10.77955, -0.8625997, 12.34098, -11.2803
7.253729, 727, 0.004454529, 0.004454529, 0.4858266, 0.6315427, 0.5004132, 0.6356583, 1, 1, 0.03307796, -6.732178E-05, -0.03713942, -0.03096304, 0.0008412933, -0.04070116, -0.09991455, 0.1374359, 0.9854431, 0.04176331, 0.02789307, 0.9987335, 0, 0, 0, -2.473241, 7.730954, -10.35566, -2.944663, 13.12392, -13.41801, -5.059577, 13.90562, -15.59538, -1.49584, 13.81659, -16.09723, -4.900373, 10.73279, -13.90193, -1.336636, 10.64375, -14.40378, -4.575394, 15.60421, -12.45844, -1.011657, 15.51517, -12.96029, -4.41619, 12.43137, -10.76499, -0.8524527, 12.34234, -11.26684
7.286793, 728, 0.004452301, 0.004452301, 0.4841902, 0.632888, 0.5017452, 0.6341304, 1, 1, 0.03310378, -9.295654E-05, -0.03717415, -0.03096304, 0.0008307648, -0.04071025, -0.09567261, 0.1369934, 0.9859314, 0.03436279, 0.03936768, 0.9986267, 0, 0, 0, -2.473437, 7.732319, -10.35652, -2.9385, 13.12471, -13.40846, -5.050236, 13.9105, -15.57854, -1.486737, 13.82607, -16.08287, -4.887271, 10.73254, -13.89507, -1.323772, 10.64812, -14.3994, -4.565554, 15.59972, -12.43663, -1.002055, 15.5153, -12.94096, -4.40259, 12.42177, -10.75316, -0.8390905, 12.33734, -11.25749
7.32159, 729, 0.0042565, 0.0042565, 0.4826236, 0.633001, 0.5004132, 0.634211, 1, 1, 0.03313808, -4.093933E-05, -0.03719327, -0.03095793, 0.0008250885, -0.04071025, -0.09246826, 0.1224365, 0.9881439, 0.04096985, 0.04006958, 0.9983521, 0, 0, 0, -2.472454, 7.732904, -10.35665, -2.924652, 13.11987, -13.39176, -5.04822, 13.9013, -15.56855, -1.484722, 13.8296, -16.07486, -4.872492, 10.72566, -13.88201, -1.308995, 10.65396, -14.38831, -4.568006, 15.59546, -12.42861, -1.004508, 15.52376, -12.93492, -4.392279, 12.41982, -10.74207, -0.8287812, 12.34812, -11.24837
7.353731, 730, 0.004433655, 0.004433655, 0.483054, 0.6319649, 0.4990503, 0.6341304, 1, 1, 0.03315888, -3.700256E-05, -0.0371743, -0.03093434, 0.0008244476, -0.04067743, -0.1010742, 0.1296539, 0.9863892, 0.04370117, 0.03872681, 0.998291, 0, 0, 0, -2.473013, 7.732685, -10.35716, -2.917653, 13.10821, -13.37786, -5.028732, 13.8977, -15.5569, -1.46403, 13.8246, -16.05445, -4.85847, 10.72171, -13.87045, -1.293768, 10.64861, -14.36801, -4.555535, 15.59114, -12.41551, -0.9908338, 15.51804, -12.91306, -4.385273, 12.41515, -10.72906, -0.8205717, 12.34205, -11.22662
7.389502, 731, 0.004345169, 0.004345169, 0.4825794, 0.6326135, 0.4980469, 0.634211, 1, 1, 0.03315938, -3.688049E-05, -0.03719585, -0.03090208, 0.0008245544, -0.0406804, -0.09770203, 0.1254883, 0.9872589, 0.04243469, 0.03834534, 0.9983521, 0, 0, 0, -2.472666, 7.731409, -10.35535, -2.910864, 13.09688, -13.36435, -5.017634, 13.89996, -15.54194, -1.453006, 13.81425, -16.038, -4.86059, 10.71889, -13.8638, -1.295962, 10.63318, -14.35986, -4.539345, 15.58325, -12.39587, -0.9747162, 15.49754, -12.89193, -4.382301, 12.40218, -10.71773, -0.8176724, 12.31647, -11.21379
7.420496, 732, 0.004346665, 0.004346665, 0.4819861, 0.6319782, 0.4973255, 0.634211, 1, 1, 0.03316453, -2.813721E-05, -0.03719879, -0.03088934, 0.0008272095, -0.04068782, -0.09519958, 0.1277313, 0.9872131, 0.04397583, 0.03819275, 0.998291, 0, 0, 0, -2.47324, 7.732198, -10.35535, -2.891658, 13.08277, -13.33954, -5.004476, 13.89889, -15.53082, -1.439053, 13.80574, -16.01978, -4.858562, 10.71344, -13.86001, -1.293139, 10.62029, -14.34897, -4.528589, 15.57347, -12.37973, -0.963166, 15.48032, -12.8687, -4.382675, 12.38801, -10.70893, -0.8172523, 12.29487, -11.19789
7.443784, 733, 0.00420932, 0.00420932, 0.4664101, 0.6368038, 0.4855089, 0.6609592, 1, 1, 0.03328819, 0.0001975098, -0.03803937, -0.03065022, 0.000622055, -0.04043678, -0.02972412, 0.09672546, 0.9948578, 0.05581665, -0.08273315, 0.9949951, 0, 0, 0, -2.472645, 7.732282, -10.35477, -2.887626, 13.06784, -13.32965, -4.980239, 13.91074, -15.50109, -1.415717, 13.79496, -15.99178, -4.856293, 10.71574, -13.84683, -1.291771, 10.59995, -14.33752, -4.491544, 15.56559, -12.34156, -0.9270227, 15.44981, -12.83225, -4.367598, 12.37059, -10.6873, -0.8030761, 12.2548, -11.17799
7.465494, 734, 0.003941757, 0.003941757, 0.4646265, 0.6375899, 0.4837708, 0.6440699, 1, 1, 0.03335744, 4.124451E-05, -0.03766971, -0.03058479, 0.000749054, -0.04084532, -0.03065491, 0.100296, 0.9944763, 0.05757141, 0.00831604, 0.9983063, 0, 0, 0, -2.472295, 7.733816, -10.35607, -2.881748, 13.05253, -13.31628, -4.974127, 13.91434, -15.48603, -1.410859, 13.78067, -15.98126, -4.865776, 10.71327, -13.84242, -1.302508, 10.5796, -14.33766, -4.472743, 15.55608, -12.32165, -0.9094757, 15.42241, -12.81688, -4.364392, 12.35502, -10.67804, -0.8011245, 12.22135, -11.17328
7.488031, 735, 0.004153961, 0.004153961, 0.4646356, 0.6375899, 0.4854586, 0.6564379, 1, 1, 0.03336107, 4.211426E-05, -0.03765091, -0.03061095, 0.0007082061, -0.04067178, -0.03263855, 0.1018524, 0.9942474, 0.05049133, -0.06216431, 0.9967804, 0, 0, 0, -2.472165, 7.733552, -10.35622, -2.877872, 13.03495, -13.30312, -4.961701, 13.91309, -15.47342, -1.398079, 13.76883, -15.9631, -4.867056, 10.7064, -13.83996, -1.303434, 10.56214, -14.32964, -4.460063, 15.54292, -12.30292, -0.8964406, 15.39866, -12.7926, -4.365417, 12.33622, -10.66947, -0.8017954, 12.19197, -11.15915
7.511725, 736, 0.004135513, 0.004135513, 0.4649777, 0.6375807, 0.485514, 0.6554952, 1, 1, 0.03336085, 5.744934E-05, -0.03768248, -0.03061519, 0.0007055664, -0.04063834, -0.03482056, 0.1001282, 0.9943542, 0.05107117, -0.05844116, 0.9969788, 0, 0, 0, -2.473028, 7.733839, -10.35567, -2.874281, 13.01791, -13.29054, -4.953337, 13.90585, -15.46043, -1.389672, 13.75255, -15.94704, -4.869294, 10.69553, -13.83354, -1.305629, 10.54222, -14.32016, -4.450115, 15.52768, -12.28609, -0.8864506, 15.37437, -12.7727, -4.366073, 12.31736, -10.6592, -0.8024082, 12.16405, -11.14581
7.536262, 737, 0.004149582, 0.004149582, 0.4661257, 0.6371439, 0.485514, 0.652278, 1, 1, 0.03335686, 6.404114E-05, -0.03766031, -0.03063644, 0.0006950989, -0.04059692, -0.04103088, 0.100174, 0.9941101, 0.05577087, -0.04092407, 0.9976044, 0, 0, 0, -2.472225, 7.733315, -10.35453, -2.868049, 13.0034, -13.27446, -4.946954, 13.90153, -15.44536, -1.383922, 13.73683, -15.93288, -4.874038, 10.68688, -13.8265, -1.311006, 10.52218, -14.31402, -4.437557, 15.51364, -12.26706, -0.8745246, 15.34894, -12.75458, -4.364641, 12.29899, -10.64819, -0.8016092, 12.1343, -11.13572
7.558763, 738, 0.004149094, 0.004149094, 0.4661303, 0.6373119, 0.4854767, 0.6491733, 1, 1, 0.03335596, 6.404114E-05, -0.03766031, -0.03064339, 0.0007055664, -0.04059637, -0.04086304, 0.09910583, 0.9942322, 0.05770874, -0.02598572, 0.9979858, 0, 0, 0, -2.471324, 7.734675, -10.35103, -2.857301, 12.99379, -13.26686, -4.937709, 13.89265, -15.42986, -1.374384, 13.72496, -15.91421, -4.86975, 10.67534, -13.81607, -1.306425, 10.50766, -14.30042, -4.429673, 15.49914, -12.24849, -0.8663484, 15.33146, -12.73285, -4.361714, 12.28183, -10.6347, -0.7983893, 12.11415, -11.11906
7.580877, 739, 0.004149887, 0.004149887, 0.4664639, 0.6371006, 0.4854767, 0.645839, 1, 1, 0.03335596, 6.404114E-05, -0.03766031, -0.03064485, 0.0007077942, -0.04061908, -0.04295349, 0.1004333, 0.9940033, 0.05839539, -0.006515503, 0.9982605, 0, 0, 0, -2.471483, 7.73561, -10.34419, -2.846652, 12.98575, -13.25404, -4.920644, 13.88666, -15.42681, -1.356276, 13.71583, -15.90231, -4.859912, 10.6681, -13.81522, -1.295544, 10.49727, -14.29072, -4.419058, 15.49031, -12.243, -0.8546901, 15.31948, -12.71849, -4.358326, 12.27176, -10.63141, -0.793958, 12.10093, -11.1069
7.603081, 740, 0.004156036, 0.004156036, 0.4669236, 0.6368994, 0.4854948, 0.648343, 1, 1, 0.03335484, 7.258606E-05, -0.03769525, -0.03064659, 0.0007247314, -0.04062874, -0.04582214, 0.102066, 0.9937134, 0.05844116, -0.02345276, 0.9980011, 0, 0, 0, -2.47383, 7.733861, -10.34319, -2.844022, 12.97477, -13.24056, -4.905393, 13.89233, -15.41268, -1.341234, 13.71139, -15.88599, -4.856422, 10.6684, -13.81147, -1.292263, 10.48746, -14.28478, -4.40104, 15.48404, -12.2233, -0.8368809, 15.3031, -12.69662, -4.352069, 12.26011, -10.62209, -0.78791, 12.07917, -11.09541
7.625651, 741, 0.004147385, 0.004147385, 0.467665, 0.6367084, 0.4845678, 0.643262, 1, 1, 0.03335204, 7.258606E-05, -0.03768462, -0.0306476, 0.0007371521, -0.04062877, -0.04971313, 0.1025238, 0.9934845, 0.06439209, 0.002304077, 0.9979095, 0, 0, 0, -2.472874, 7.731954, -10.34137, -2.84246, 12.96587, -13.2299, -4.902268, 13.89475, -15.39399, -1.339269, 13.70362, -15.872, -4.862013, 10.66574, -13.8028, -1.299013, 10.47461, -14.28082, -4.389031, 15.47493, -12.2003, -0.8260317, 15.28379, -12.67831, -4.348776, 12.24591, -10.60912, -0.7857762, 12.05478, -11.08713
7.647714, 742, 0.004168823, 0.004168823, 0.46608, 0.6357324, 0.4837518, 0.6379259, 1, 1, 0.03339075, 1.811218E-05, -0.03743634, -0.0306476, 0.0007374115, -0.0406974, -0.04727173, 0.1054993, 0.9932861, 0.07064819, 0.03659058, 0.9968262, 0, 0, 0, -2.471834, 7.732618, -10.33814, -2.838198, 12.95576, -13.21602, -4.904745, 13.88809, -15.3785, -1.342985, 13.69407, -15.86454, -4.863641, 10.65867, -13.78817, -1.301881, 10.46465, -14.2742, -4.383038, 15.46708, -12.1856, -0.8212783, 15.27306, -12.67163, -4.341934, 12.23766, -10.59527, -0.7801746, 12.04364, -11.0813
7.670164, 743, 0.004359574, 0.004359574, 0.4697605, 0.6321542, 0.4844806, 0.6350962, 1, 1, 0.0333884, 0.0001355438, -0.03763435, -0.03064473, 0.0007563782, -0.04069794, -0.07228088, 0.1168213, 0.990509, 0.06619263, 0.04873657, 0.9966125, 0, 0, 0, -2.473619, 7.732509, -10.3385, -2.836444, 12.9483, -13.20403, -4.903094, 13.87742, -15.36235, -1.341579, 13.68678, -15.85149, -4.857849, 10.64713, -13.7739, -1.296333, 10.45649, -14.26305, -4.380063, 15.45504, -12.16898, -0.8185475, 15.26439, -12.65813, -4.334818, 12.22474, -10.58054, -0.7733022, 12.0341, -11.06968
7.694363, 744, 0.004308349, 0.004308349, 0.4664312, 0.6319149, 0.4845864, 0.6354461, 1, 1, 0.03339403, 0.0001253967, -0.03761966, -0.03061375, 0.000751709, -0.04077298, -0.05226135, 0.1188354, 0.9915314, 0.05934143, 0.05220032, 0.9968567, 0, 0, 0, -2.471439, 7.733028, -10.33543, -2.837881, 12.93809, -13.1962, -4.903588, 13.87197, -15.34734, -1.342225, 13.68543, -15.83917, -4.854373, 10.63885, -13.76476, -1.29301, 10.45232, -14.25659, -4.379878, 15.44429, -12.15148, -0.8185147, 15.25775, -12.64331, -4.330663, 12.21117, -10.5689, -0.7692996, 12.02464, -11.06073
7.719182, 745, 0.004258011, 0.004258011, 0.4664334, 0.6321986, 0.4784739, 0.6376339, 1, 1, 0.03339697, 0.0001156616, -0.03760559, -0.03061366, 0.0007142486, -0.04075272, -0.05255127, 0.1176758, 0.9916534, 0.09376526, 0.04638672, 0.9945068, 0, 0, 0, -2.470725, 7.73415, -10.33501, -2.842164, 12.93027, -13.19442, -4.908181, 13.87304, -15.33155, -1.347895, 13.68563, -15.8308, -4.858841, 10.63288, -13.76344, -1.298556, 10.44548, -14.26269, -4.377205, 15.43069, -12.12971, -0.81692, 15.24329, -12.62896, -4.327866, 12.19054, -10.5616, -0.7675806, 12.00314, -11.06085
7.74094, 746, 0.004256805, 0.004256805, 0.4659053, 0.6319149, 0.4804454, 0.6383798, 1, 1, 0.03340132, 8.885193E-05, -0.03755856, -0.0306171, 0.0007142486, -0.04075272, -0.04995728, 0.1226807, 0.9911804, 0.08329773, 0.04219055, 0.9956207, 0, 0, 0, -2.469996, 7.734692, -10.33744, -2.847876, 12.9267, -13.19283, -4.92158, 13.87644, -15.31593, -1.363935, 13.68716, -15.83298, -4.868423, 10.62971, -13.76161, -1.310778, 10.44043, -14.27865, -4.37355, 15.42011, -12.11019, -0.8159052, 15.23083, -12.62724, -4.320393, 12.17338, -10.55587, -0.7627481, 11.9841, -11.07292
7.763081, 747, 0.004268997, 0.004268997, 0.4659053, 0.6314376, 0.4830633, 0.6500182, 1, 1, 0.03340298, 5.636597E-05, -0.03747578, -0.03061809, 0.0007061767, -0.04067345, -0.0499115, 0.1280823, 0.9904938, 0.06549072, -0.02635193, 0.9974976, 0, 0, 0, -2.470495, 7.732754, -10.33852, -2.85348, 12.92683, -13.19089, -4.937942, 13.87886, -15.30115, -1.382615, 13.69424, -15.83553, -4.874996, 10.6266, -13.75879, -1.319669, 10.44199, -14.29318, -4.376083, 15.41142, -12.09248, -0.8207558, 15.2268, -12.62686, -4.313138, 12.15916, -10.55012, -0.7578104, 11.97455, -11.0845
7.784859, 748, 0.004238647, 0.004238647, 0.462363, 0.6295336, 0.4838647, 0.6352723, 1, 1, 0.03349031, -9.983826E-05, -0.03710631, -0.03057338, 0.0008084106, -0.04098772, -0.04524231, 0.1523132, 0.9872894, 0.05554199, 0.05378723, 0.996994, 0, 0, 0, -2.470335, 7.733626, -10.33705, -2.861296, 12.92888, -13.19243, -4.951965, 13.87387, -15.29314, -1.397298, 13.70247, -15.83625, -4.873779, 10.62017, -13.75454, -1.319112, 10.44877, -14.29764, -4.387847, 15.4049, -12.08414, -0.8331802, 15.2335, -12.62724, -4.309661, 12.1512, -10.54553, -0.7549944, 11.9798, -11.08863
7.806892, 749, 0.004234878, 0.004234878, 0.4615642, 0.6342259, 0.4813164, 0.6303683, 1, 1, 0.03352545, -0.0001756439, -0.03701569, -0.03053953, 0.0008337555, -0.04113487, -0.04760742, 0.1339417, 0.9898376, 0.06439209, 0.08531189, 0.9942627, 0, 0, 0, -2.469501, 7.731724, -10.33606, -2.873458, 12.93354, -13.19645, -4.966799, 13.8682, -15.29113, -1.412066, 13.71378, -15.83888, -4.871603, 10.61342, -13.75575, -1.316869, 10.45901, -14.3035, -4.405724, 15.39876, -12.08137, -0.8509898, 15.24434, -12.62911, -4.310527, 12.14398, -10.54599, -0.7557934, 11.98956, -11.09373
7.828056, 750, 0.004376541, 0.004376541, 0.4622217, 0.634163, 0.4820506, 0.6553442, 1, 1, 0.03353126, -0.0001523895, -0.03727249, -0.03053661, 0.0006644287, -0.04061372, -0.05563354, 0.1479034, 0.9874268, 0.05264282, -0.05058289, 0.9973297, 0, 0, 0, -2.469913, 7.733799, -10.33446, -2.884718, 12.94452, -13.20152, -4.984699, 13.86691, -15.29204, -1.42979, 13.72853, -15.84292, -4.874296, 10.61032, -13.76154, -1.319387, 10.47194, -14.31243, -4.427529, 15.39513, -12.08048, -0.8726205, 15.25675, -12.63137, -4.317126, 12.13854, -10.54998, -0.7622173, 12.00016, -11.10087
7.852346, 751, 0.004363571, 0.004363571, 0.4610943, 0.6336045, 0.4787057, 0.6335115, 1, 1, 0.03352403, -0.0001179504, -0.03738164, -0.03054129, 0.0008343048, -0.04098378, -0.04748535, 0.1503448, 0.9874878, 0.0776062, 0.05770874, 0.9953003, 0, 0, 0, -2.469976, 7.733994, -10.33712, -2.896737, 12.95437, -13.20001, -4.998779, 13.86647, -15.29932, -1.443287, 13.73956, -15.8492, -4.877244, 10.61321, -13.7626, -1.321752, 10.48629, -14.31248, -4.447683, 15.40276, -12.09056, -0.8921916, 15.27584, -12.64044, -4.326149, 12.14949, -10.55384, -0.7706566, 12.02257, -11.10373
7.875175, 752, 0.004454758, 0.004454758, 0.4625557, 0.6328732, 0.4804177, 0.6318897, 1, 1, 0.03350851, -7.26471E-05, -0.03745152, -0.03054619, 0.0007887726, -0.04100476, -0.05412292, 0.1503448, 0.9871368, 0.07034302, 0.07846069, 0.9944305, 0, 0, 0, -2.469273, 7.73522, -10.33523, -2.909873, 12.96642, -13.19793, -5.00755, 13.85733, -15.30931, -1.44998, 13.73966, -15.84769, -4.879501, 10.6131, -13.75414, -1.321932, 10.49543, -14.29252, -4.471542, 15.41332, -12.1075, -0.9139729, 15.29565, -12.64588, -4.343493, 12.16909, -10.55233, -0.7859244, 12.05142, -11.09071
7.898114, 753, 0.004213654, 0.004213654, 0.4579369, 0.6360204, 0.4750032, 0.6395696, 1, 1, 0.03351358, -0.0001053314, -0.0374352, -0.03054379, 0.0007308502, -0.04092947, -0.0246582, 0.1330872, 0.9907837, 0.0994873, 0.04249573, 0.9941254, 0, 0, 0, -2.470714, 7.735723, -10.33492, -2.925431, 12.97552, -13.20088, -5.017271, 13.85581, -15.31639, -1.458471, 13.73909, -15.84678, -4.888995, 10.62008, -13.74362, -1.330195, 10.50336, -14.27401, -4.489552, 15.42948, -12.12185, -0.9307519, 15.31276, -12.65224, -4.361276, 12.19375, -10.54908, -0.8024756, 12.07703, -11.07947
7.921278, 754, 0.004388077, 0.004388077, 0.4655365, 0.6425583, 0.4809291, 0.6441151, 1, 1, 0.03351529, -0.0003793793, -0.0367923, -0.03057036, 0.0006002655, -0.04072449, -0.06980896, 0.115799, 0.9908142, 0.06956482, 0.03213501, 0.9970551, 0, 0, 0, -2.470999, 7.734619, -10.33653, -2.936541, 12.98191, -13.20498, -5.034395, 13.85863, -15.32041, -1.475836, 13.74215, -15.85247, -4.903806, 10.62694, -13.73955, -1.345247, 10.51046, -14.27162, -4.505615, 15.44059, -12.13014, -0.9470571, 15.32411, -12.66221, -4.375026, 12.20889, -10.54928, -0.8164674, 12.09242, -11.08135
